source,#,bodyAR,bodyDV,takhrij
جامع الترمذي,3339,اليَومُ المَوعودُ يَومُ القِيامَةِ، واليَومُ المَشهودُ يَومُ عَرَفةَ، والشَّاهِدُ يَومُ الجُمُعَةِ.,ވަޢުދުކުރައްވާފައިވާ ދުވަހަކީ ގިޔާމަތް ދުވަހެވެ. އަދި ހެކިދެވޭ ފަރާތަކީ އަރަފާތް ދުވަހެވެ. އަދި ހެކިދޭ ފަރާތަކީ ހުކުރު ދުވަހެވެ.,
جامع الترمذي,3383,"عن جَابِرَ بْنَ عَبْدِ اللَّهِ، رضى الله عنهما يَقُولُ سَمِعْتُ رَسُولَ اللَّهِ ﷺ يَقُولُ "" أَفْضَلُ الذِّكْرِ لاَ إِلَهَ إِلاَّ اللَّهُ وَأَفْضَلُ الدُّعَاءِ الْحَمْدُ لِلَّهِ ""","ޖާބިރު ބިން ޢަބްދުﷲ ރަޟިޔަﷲ ޢަންހުމާގެ ކިބައިން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރައްވާ އަޑު އެއްސެވީމެވެ. ""އެންމެ މާތް ޒިކުރަކީ لاَ إِلَهَ إِلاَّ اللَّهُ އެވެ. (ﷲފިޔަވައި ޙައްގުގޮތުގައި އަޅުކަންވެވޭ އިލާހެއްނުވެއެވެ) އަދި އެންމެ މާތް ދުއާއަކީ الْحَمْدُ لِلَّهِ އެވެ. (ޙަމްދުހުރި ﷲއަށެވެ)""",
جامع الترمذي,3405,كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لَا يَنَامُ حَتَّى يَقْرَأَ الزُّمَرَ، وَبَنِي إِسْرَائِيلَ,ނަބިއްޔާ ﷺ، ޒުމަރު (ސޫރަތް) އަދި بَنِي إِسْرَائِيلَ (އިސްރާ ސޫރަތް) ކިޔަވާ ވިދާޅުވުމަށް ދާންދެން އަވަހާރަފުޅު ނުލައްޕަވައެވެ.,
جامع الترمذي,3457,"""كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِذَا أَكَلَ أَوْ شَرِبَ قَالَ: «الحَمْدُ لِلَّهِ الَّذِي أَطْعَمَنَا وَسَقَانَا وَجَعَلَنَا مُسْلِمِينَ»""","""ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އެއްޗެއް ހިއްޕަވަފައިވިނަމަ ނުވަތަ ފަރީއްކުޅުއްވައިފިނަމަ ވިދާޅުވެލައްވައެވެ.: «الحَمْدُ لِلَّهِ الَّذِي أَطْعَمَنَا وَسَقَانَا وَجَعَلَنَا مُسْلِمِينَ»""",
جامع الترمذي,3472,حَدَّثَنَا الْحُسَيْنُ بْنُ الأَسْوَدِ الْعِجْلِيُّ الْبَغْدَادِيُّ، حَدَّثَنَا يَحْيَى بْنُ آدَمَ، عَنِ الْحَسَنِ بْنِ صَالِحٍ، عَنْ أَبِي بِشْرٍ، عَنِ الزُّهْرِيِّ، قَالَ تَسْبِيحَةٌ فِي رَمَضَانَ أَفْضَلُ مِنْ أَلْفِ تَسْبِيحَةٍ فِي غَيْرِهِ .,އައްޒުހްރީ ވިދާޅުވިއެވެ: ރަމަޟާން މަހުގައި (ކުރާ) ތަސްބީޙައެއް، އެ ނޫން މަސްމަހުގައި ކުރާ އެއް ހާސް ތަސްބީޙައަށްވުރެ ހެޔޮވެގެންވެއެވެ.,
جامع الترمذي,3482,اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنْ قَلْبٍ لَا يَخْشَعُ,އޭ ﷲ! ހަމަކަށަވަރުން (އިބަ އިލާހަށް) ބިރުވެތި ނުވާ ހިތަކުން މިއަޅާ ރައްކާތެރިކަމަށް އެދެމެވެ.,
جامع الترمذي,3500,"قَالَ يَا رَسُولَ اللَّهِ سَمِعْتُ دُعَاءَكَ اللَّيْلَةَ فَكَانَ الَّذِي وَصَلَ إِلَىَّ مِنْهُ أَنَّكَ تَقُولُ ‏""‏ اللَّهُمَّ اغْفِرْ لِي ذَنْبِي وَوَسِّعْ لِي فِي رِزْقِي وَبَارِكْ لِي فِيمَا رَزَقْتَنِي ‏""‏ ‏",އޭ ﷲ އެވެ. މި އަޅާގެ ފާފަ ފުއްސަވާށިއެވެ. އަދި މި އަޅާގެ ގެ ތަނަވަސްކޮށްދެއްވާށިއެވެ. އަދި މި އަޅާގެ ރިޒްގުގައި ބަރަކާތްލައްވާށިއެވެ. ,
جامع الترمذي,3502,"الَ قَلَّمَا كَانَ رَسُولُ اللَّهِ صلى الله عليه وسلم يَقُومُ مِنْ مَجْلِسٍ حَتَّى يَدْعُوَ بِهَؤُلاَءِ الْكَلِمَاتِ لأَصْحَابِهِ ‏ ""‏ اللَّهُمَّ اقْسِمْ لَنَا مِنْ خَشْيَتِكَ مَا يَحُولُ بَيْنَنَا وَبَيْنَ مَعَاصِيكَ وَمِنْ طَاعَتِكَ مَا تُبَلِّغُنَا بِهِ جَنَّتَكَ وَمِنَ الْيَقِينِ مَا تُهَوِّنُ بِهِ عَلَيْنَا مُصِيبَاتِ الدُّنْيَا وَمَتِّعْنَا بِأَسْمَاعِنَا وَأَبْصَارِنَا وَقُوَّتِنَا مَا أَحْيَيْتَنَا وَاجْعَلْهُ الْوَارِثَ مِنَّا وَاجْعَلْ ثَأْرَنَا عَلَى مَنْ ظَلَمَنَا وَانْصُرْنَا عَلَى مَنْ عَادَانَا وَلاَ تَجْعَلْ مُصِيبَتَنَا فِي دِينِنَا وَلاَ تَجْعَلِ الدُّنْيَا أَكْبَرَ هَمِّنَا وَلاَ مَبْلَغَ عِلْمِنَا وَلاَ تُسَلِّطْ عَلَيْنَا مَنْ لاَ يَرْحَمُنَا ‏""‏ ‏.",އޭ ﷲ އެވެ. އިބަ އިލާހަށް ބިރުވެތިވުމުގެ ތެރެއިން، އަޅަމެންނާއި އިބަ އިލާހަށް އުރެދުމާ ދެމެދު ހުރަސްއަޅާނެ ބިރުވެތިކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އަދި އިބަ އިލާހަށް ކިޔަމަންތެރިވުމުގެ ތެރެއިން، އަޅަމެން އިބަ އިލާހުގެ ސުވަރުގެއަށް ފޯރުކޮށްދޭނޭ ކިޔަމަންތެރިކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އަދި ޔަގީންކަމުގެ ތެރެއިން، ދުނިޔޭގެ މުސީބާތްތައް ފަސޭހަކޮށްދޭނޭ ޔަގީންކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އޭ ﷲ އެވެ. އަޅަމެން ދިރިތިބިހާ ހިނދަކު، އަޅަމެންގެ އިވުމާއި، ފެނުމާއި، ބާރުން އަޅަމެންނަށް މަންފާއާއި އުފާލިބޭ ގޮތް މެދުވެރިކުރައްވާށިއެވެ. އަދި އެ ކަންކަން އަޅަމެން މަރުވުމަށް ދާންދެން ދަމަހައްޓަވާށިއެވެ. އަދި އަޅަމެންނަށް އަނިޔާވެރިވީ ބަޔެއްގެ މައްޗަށް އަޅަމެންގެ ބަދަލުހިފުން ލައްވާށިއެވެ. އަދި އަޅަމެންނާ އަދާވާތްތެރިވާ ބަޔެއްގެ މައްޗަށް އަޅަމެންނަށް ނަސްރު ދެއްވާށިއެވެ. އަދި އަޅަމެންގެ މުސީބާތް (އެބަހީ: އިމްތިހާނު) ވަނީ އަޅަމެންގެ ދީނުގައި ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންގެ އެންމެ ބޮޑު ކަންބޮޑުވުމަކީ ދުނިޔެ ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންނަށް އެނގޭހާ އެއްޗަކީ (އެ ދުނިޔެ) ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންނަށް ރަހުމްނުކުރާނެ ބަޔަކު އަޅަމެންގެ މައްޗަށް ވެރިނުކުރައްވާށިއެވެ.,
جامع الترمذي,3502,"كَانَ رَسُولُ اللَّهِ صلى الله عليه وسلم يَقُومُ مِنْ مَجْلِسٍ حَتَّى يَدْعُوَ بِهَؤُلاَءِ الْكَلِمَاتِ لأَصْحَابِهِ ‏ ""‏ اللَّهُمَّ اقْسِمْ لَنَا مِنْ خَشْيَتِكَ مَا يَحُولُ بَيْنَنَا وَبَيْنَ مَعَاصِيكَ وَمِنْ طَاعَتِكَ مَا تُبَلِّغُنَا بِهِ جَنَّتَكَ وَمِنَ الْيَقِينِ مَا تُهَوِّنُ بِهِ عَلَيْنَا مُصِيبَاتِ الدُّنْيَا وَمَتِّعْنَا بِأَسْمَاعِنَا وَأَبْصَارِنَا وَقُوَّتِنَا مَا أَحْيَيْتَنَا وَاجْعَلْهُ الْوَارِثَ مِنَّا وَاجْعَلْ ثَأْرَنَا عَلَى مَنْ ظَلَمَنَا وَانْصُرْنَا عَلَى مَنْ عَادَانَا وَلاَ تَجْعَلْ مُصِيبَتَنَا فِي دِينِنَا وَلاَ تَجْعَلِ الدُّنْيَا أَكْبَرَ هَمِّنَا وَلاَ مَبْلَغَ عِلْمِنَا وَلاَ تُسَلِّطْ عَلَيْنَا مَنْ لاَ يَرْحَمُنَا ‏""‏ ‏.",އޭ ﷲ އެވެ. އިބަ އިލާހަށް ބިރުވެތިވުމުގެ ތެރެއިން، އަޅަމެންނާއި އިބަ އިލާހަށް އުރެދުމާ ދެމެދު ހުރަސްއަޅާނެ ބިރުވެތިކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އަދި އިބަ އިލާހަށް ކިޔަމަންތެރިވުމުގެ ތެރެއިން، އަޅަމެން އިބަ އިލާހުގެ ސުވަރުގެއަށް ފޯރުކޮށްދޭނޭ ކިޔަމަންތެރިކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އަދި ޔަގީންކަމުގެ ތެރެއިން، ދުނިޔޭގެ މުސީބާތްތައް ފަސޭހަކޮށްދޭނޭ ޔަގީންކަމެއް، އަޅަމެންނަށް ބައްސަވާށިއެވެ. އޭ ﷲ އެވެ. އަޅަމެން ދިރިތިބިހާ ހިނދަކު، އަޅަމެންގެ އިވުމާއި، ފެނުމާއި، ބާރުން އަޅަމެންނަށް މަންފާއާއި އުފާލިބޭ ގޮތް މެދުވެރިކުރައްވާށިއެވެ. އަދި އެ ކަންކަން އަޅަމެން މަރުވުމަށް ދާންދެން ދަމަހައްޓަވާށިއެވެ. އަދި އަޅަމެންނަށް އަނިޔާވެރިވީ ބަޔެއްގެ މައްޗަށް އަޅަމެންގެ ބަދަލުހިފުން ލައްވާށިއެވެ. އަދި އަޅަމެންނާ އަދާވާތްތެރިވާ ބަޔެއްގެ މައްޗަށް އަޅަމެންނަށް ނަސްރު ދެއްވާށިއެވެ. އަދި އަޅަމެންގެ މުސީބާތް (އެބަހީ: އިމްތިހާނު) ވަނީ އަޅަމެންގެ ދީނުގައި ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންގެ އެންމެ ބޮޑު ކަންބޮޑުވުމަކީ ދުނިޔެ ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންނަށް އެނގޭހާ އެއްޗަކީ (އެ ދުނިޔެ) ކަމުގައި ނުލައްވާށިއެވެ. އަދި އަޅަމެންނަށް ރަހުމްނުކުރާނެ ބަޔަކު އަޅަމެންގެ މައްޗަށް ވެރިނުކުރައްވާށިއެވެ. (ރިވާކުރީ ތިރްމިޛީ),
جامع الترمذي,3502,حَدَّثَنَا عَلِيُّ بْنُ حُجْرٍ ، قَالَ : أَخْبَرَنَا ابْنُ الْمُبَارَكِ ، قَالَ : أَخْبَرَنَا يَحْيَى بْنُ أَيُّوبَ ، عَنْ عُبَيْدِ اللهِ بْنِ زَحْرٍ ، عَنْ خَالِدِ بْنِ أَبِي عِمْرَانَ : أَنَّ ابْنَ عُمَرَ قَالَ : قَلَّمَا كَانَ رَسُولُ اللهِ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - يَقُومُ مِنْ مَجْلِسٍ حَتَّى يَدْعُوَ بِهَؤُلَاءِ الدَّعَوَاتِ لِأَصْحَابِهِ : اللَّهُمَّ اقْسِمْ لَنَا مِنْ خَشْيَتِكَ مَا يَحُولُ بَيْنَنَا وَبَيْنَ مَعَاصِيكَ ، وَمِنْ طَاعَتِكَ مَا تُبَلِّغُنَا بِهِ جَنَّتَكَ ، وَمِنَ الْيَقِينِ مَا تُهَوِّنُ بِهِ عَلَيْنَا مُصِيبَاتِ الدُّنْيَا ، وَمَتِّعْنَا بِأَسْمَاعِنَا وَأَبْصَارِنَا وَقُوَّتِنَا مَا أَحْيَيْتَنَا ، وَاجْعَلْهُ الْوَارِثَ مِنَّا ، وَاجْعَلْ ثَأْرَنَا عَلَى مَنْ ظَلَمَنَا ، وَانْصُرْنَا عَلَى مَنْ عَادَانَا ، وَلَا تَجْعَلْ مُصِيبَتَنَا فِي دِينِنَا ، وَلَا تَجْعَلِ الدُّنْيَا أَكْبَرَ هَمِّنَا وَلَا مَبْلَغَ عِلْمِنَا ، وَلَا تُسَلِّطْ عَلَيْنَا مَنْ لَا يَرْحَمُنَا . هَذَا حَدِيثٌ حَسَنٌ غَرِيبٌ . وَقَدْ رَوَى بَعْضُهُمْ هَذَا الْحَدِيثَ عَنْ خَالِدِ بْنِ أَبِي عِمْرَانَ ، عَنْ نَافِعٍ ، [5/482] عَنِ ابْنِ عُمَرَ .,((اللهم اقْسِمْ لنا من خشيتك ما يحول بيننا وبين معاصيك، ومن طاعتك مَا تُبَلِّغُنَا به جنتك، ومن اليقين ما تُهون به علينا مصائب الدنيا. اللهم متِّعنا بأَسماعنا وأَبصارنا وقواتنا ما أحييتنا، واجعله الوارث مِنَّا، واجعل ثأرنا على من ظلمنا، وانصرنا على من عادانا، ولا تجعل مصيبتنا في ديننا، ولا تجعل الدنيا أكبر هَمِّنا ولا مبلغ علمنا، ولا تُسَلِّط علينا من لا يرحمنا)) މާނަ: އޭ ﷲ ! އިބަ އިލާހަށް ނުކިޔަމަންތެރިވުމުން އަޅަމެން މަނާކުރާނެ ބިރުވެރިކަމެއް އަޅަމެންނަށް ދެއްވާންދޭވެ. އަދި އިބަ އިލާހުގެ ސުވަރުގެއަށް އަޅަމެން ވާސިލްކޮށްދޭނެ ކިޔަމަންތެރިކަމެއް އަޅަމެންނަށް ދެއްވާންދޭވެ. އަދި ދުނިޔޭގެ މުސީބާތްތަށް އަޅަމެންނަށް ފަސޭހަކޮށްދެއްވާނެ ޔަގީންކަމެއް އަޅަމެންނަށް ދެއވާންދޭވެ. އަދި އަޅަމެން ދިރިހުރިހައި ހިނދަކު އަޅަމެންގެ އިވުމާއި ފެނުމާއި ބާރު ދަމަހައްޓަވައި އަޅަމެން މަރުވެއްޖެއުމަށް ދާންދެން އެކަންތައްތައް ދަމަހައްޓަވާންދޭވެ. އަދި އަޅަމެންނަށް އަނިޔާވެރިވެގަތް ބައެއްގެ މައްޗަށް އަޅަމެންގެ ބަދަލުހިފުން ލައްވާންދޭވެ. އަދި އަޅަމެންނަށް ޢަދާވާތްތެރި ވެއްޖެ ބައެއްގެ މައްޗަށް އަޅަމެންނަށް ނަޞްރު ދެއްވާންދޭވެ. އަދި އަޅަމެންގެ ދީނުގައި އަޅަމެން ފިތުނަވެރި ނުކުރައްވާންދޭވެ. އަދި އަޅަމެންގެ އެންމެ މުހިންމު ކަމަކީ މިދުނިޔެކަމުގައި ނުލައްވާންދޭވެ. އަދި އަޅަމެންގެ ޢިލްމުގެ ހައްދަކީވެސް މިދުނިޔެ ކަމުގައި ނުލައްވާންދޭވެ. އަދި އަޅަމެންނަށް ރަޙުމްނުކުރާ ވެރިޔެއް އަޅަމެންގެ މައްޗަށް އިސްނުކުރައްވާންދޭވެ.,
جامع الترمذي,3505,"عَنْ سَعْدٍ، قَالَ قَالَ رَسُولُ اللَّهِ ﷺ "" دَعْوَةُ ذِي النُّونِ إِذْ دَعَا وَهُوَ فِي بَطْنِ الْحُوتِ لاَ إِلَهَ إِلاَّ أَنْتَ سُبْحَانَكَ إِنِّي كُنْتُ مِنَ الظَّالِمِينَ . فَإِنَّهُ لَمْ يَدْعُ بِهَا رَجُلٌ مُسْلِمٌ فِي شَيْءٍ قَطُّ إِلاَّ اسْتَجَابَ اللَّهُ لَهُ ""","ސައުދު ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ޛުއްނޫން(ބޮޑުމަހުގެ އެކުވެރިޔާ ޔޫނުސް) ބޮޑުމަހުގެ ބަނޑުގައި އޮވެގެންކުރެއްވި ދުއާއަކީ މިއެވެ. لاَ إِلَهَ إِلاَّ أَنْتَ سُبْحَانَكَ إِنِّي كُنْتُ مِنَ الظَّالِمِينَ : ﷲ ފިޔަވައި، ޙައްގުގޮތުގައި އަޅުކަންވެވޭ އިލާހެއްނުވެއެވެ. އިބަ އިލާހުގެ ހުސްތާހިރުވަންތަކަމާއެވެ. ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނުވަނީ އަނިޔާވެރިންގެ ތެރެއިންނެވެ. މިފަދައިން މުސްލިމަކު ދުއާކޮށްފިނަމަ ﷲ އެމީހަކަށް އިޖާބަކޮށްދެއްވައިފައި މެނުވީ ދުވަހަކުވެސް ދޫނުކުރައްވައެވެ""",
جامع الترمذي,3505,لاَ إِلَهَ إِلاَّ أَنْتَ سُبْحَانَكَ إِنِّي كُنْتُ مِنَ الظَّالِمِينَ,އިބަ الله މެނުވީ އަޅުކަންވެވުން ޙައްގު ވެގެންވާ އެހެން އެއްވެސް އިލާހަކުނުވެއެވެ. އިބަﷲ ހުސްޡާހިރުވަންތައެވެ. ހަމަކަށަވަރުން މިއަޅާ އަނިޔާވެރިންގެ ތެރެއިން ވީމެވެ.,
جامع الترمذي,3506,إِنَّ لِلَّهِ تِسْعَةً وَتِسْعِينَ اسْمًا مَنْ أَحْصَاهَا دَخَلَ الْجَنَّةَ,ހަމަކަށަވަރުން ﷲ އަށް ނުވަދިހަ ނުވަ އިސްމުފުޅު ވެއެވެ. އެ އިސްމުފުޅުތައް އިޙްޞާއުކޮށް (ދަސްކޮށް، ހިތުދަސްކޮށް، މަޢްރިފާކޮށް ދެނެގަނެ އެޔަށް ޢަމަލުކޮށްފި) މީހަކު ސުވަރުގެ ވަންނާނެއެވެ.,
جامع الترمذي,3513,"حَدَّثَنَا ‌قُتَيْبَةُ بْنُ سَعِيدٍ، قَالَ: حَدَّثَنَا ‌جَعْفَرُ بْنُ سُلَيْمَانَ الضُّبَعِيُّ، عَنْ ‌كَهْمَسِ بْنِ الْحَسَنِ، عَنْ ‌عَبْدِ اللهِ بْنِ بُرَيْدَةَ، عَنْ ‌عَائِشَةَ قَالَتْ: «قُلْتُ: يَا رَسُولَ اللهِ، أَرَأَيْتَ إِنْ عَلِمْتُ أَيَّ لَيْلَةٍ لَيْلَةَ الْقَدْرِ مَا أَقُولُ فِيهَا؟ قَالَ: ‌قُولِي: ‌اللَّهُمَّ ‌إِنَّكَ ‌عَفُوٌّ تُحِبُّ الْعَفْوَ فَاعْفُ عَنِّي.
هَذَا حَدِيثٌ حَسَنٌ صَحِيحٌ.",ޢާއިޝާ ވިދާޅުވިކަމަށް ރިވާވެގެންވެއެވެ: ތިމަން ކަމަނާ ދެންނެވީމެވެ: އޭ ރަސޫލު ﷲ އެވެ. ކަލޭގެފާނު ދެކިލައްވާ ގޮތުގައި، ތިމަން ކަމަނާއަށް ލައިލަތުލް ގަދްރިއަކީ ކޮން ރެއެއްކަން އެނގިއްޖެ ނަމަ، އެ ރޭގައި ތިމަން ކަމަނާ ދަންނަވާނީ ކީކޭތޯއެވެ؟ އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ކަމަނާ ދަންނަވާށެވެ: (اللَّهُمَّ ‌إِنَّكَ ‌عَفُوٌّ تُحِبُّ الْعَفْوَ فَاعْفُ عَنِّي) މާނައީ: ޔާ ﷲ، ހަމަކަށަވަރުން އިބައި ލާހީ ގިނަގިނައިން ޢަފޫކުރައްވާ، ޢަފޫކުރެއްވުމަށް ލޯބިކުރައްވާ އިލާހެވެ. ފަހެ މި އަޅާގެ ކިބައިން އަފޫ ކުރައްވާނދޭވެ. ފަހެ މި އަޅާގެ ކިބައިން އަފޫ ކުރައްވާނދޭވެ.“,
جامع الترمذي,3514,اللَّهُمَّ إنِّي أسْألُكَ [الْيَقِينَ] و[الْعَفْوَ] والْعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ,އޭ الله! މިއަޅާއަށް (އީމާންކަމުގައި) ޔަގީންކަން ދެއްވުމަށާއި، އަދި (ފާފަތަކަށް) ޢަފޫކުރެއްވުމަށާއި، ދުނިޔެއާއި އާޚިރަތުގެ މުޞީބާތްތަކުން ރައްކާތެރިކަންދެއްވުމަށް އެދި އިބަﷲގެ ޙަޟުރަތުން ދަންނަވަމެވެ.,
جامع الترمذي,3521,"فَقَالَ ‏ ""‏ أَلاَ أَدُلُّكُمْ عَلَى مَا يَجْمَعُ ذَلِكَ كُلَّهُ تَقُولُ اللَّهُمَّ إِنَّا نَسْأَلُكَ مِنْ خَيْرِ مَا سَأَلَكَ مِنْهُ نَبِيُّكَ مُحَمَّدٌ وَنَعُوذُ بِكَ مِنْ شَرِّ مَا اسْتَعَاذَ بِكَ مِنْهُ نَبِيُّكَ مُحَمَّدٌ وَأَنْتَ الْمُسْتَعَانُ وَعَلَيْكَ الْبَلاَغُ وَلاَ حَوْلَ وَلاَ قُوَّةَ إِلاَّ بِاللَّهِ ‏""‏ ‏.",އޭ ﷲ އެވެ. އިބަ އިލާހުގެ ނަބީ މުޙައްމަދު ﷺ، އިބަ އިލާހުގެ ހަޒްރަތުން އެދިވަޑައިގެންނެވި އެންމެހާ ހެޔޮ ކަންތައްތަކަށް، އިބަ އިލާހުގެ ހަޒްރަތުން މި އަޅާ އެދި ދަންނަވަމެވެ. އަދި އިބަ އިލާހުގެ ނަބީ މުޙައްމަދު ﷺ، އިބަ އިލާހުގެ ހަޒްރަތުން ރައްކާތެރިކަން އެދިވަޑައިގެންނެވި އެންމެހާ ނުބައި ކަންތައްތަކުން، އިބަ އިލާހުގެ ހަޒްރަތުން އަޅަމެން ރައްކާތެރިކަން އެދެމެވެ. އެހީތެރިކަމަށް އެދި ދެންނެވޭ ފަރާތަކީ އިބަ އިލާހެވެ. އަދި ފޯރުކޮށްދެއްވުން ވަނީ އިބަ އިލާހަށެވެ. އަދި الله ގެ ހަޒްރަތުން މެނުވީ އެއްވެސް ކުޅަދާނަކަމެއް އަދި ބާރެއް ވިޔަސް ވެސް ނުވެއެވެ.,
جامع الترمذي,3521,اللَّهُمَّ إِنَّا نَسْأَلُكَ مِنْ خَيْرِ مَا سَأَلَكَ مِنْهُ نَبِيُّكَ مُحَمَّد صلى الله عليه و سلم ، وَنَعُوذُ بِكَ مِنْ شَرِّ مَا اسْتَعَاذَ مِنْهُ نَبِيُّكَ مُحَمَّدٌ صلى الله عليه و سلم ، وَأَنْتَ الْمُسْتَعَانُ، وَعَلَيْكَ الْبَلَاغُ، وَلَا حَوْلَ وَلَا قُوَّةَ إِلَّا بِاللَّهِ,އޭ الله! ހަމަކަށަވަރުން އަޅަމެން އިބަ ﷲގެ ހަޟުރަތުން، އިބަ ﷲގެ ރަސޫލާ محمد صلى الله عليه و سلم ދެންނެވި އެންމެހާ ރަނގަޅުކަންތައްތައް އަޅަމެންނަށްވެސް ދެއްވުމަށް އެދިދަންނަވަމުއެވެ. އަދި އަޅަމެން އިބަ ﷲގެ ހަޟުރަތުން، އިބަ ﷲގެ ރަސޫލާ محمد صلى الله عليه و سلم ރައްކާތެރިކަމަށްއެދި ދެންނެވި އެންމެހައި ނުބައިކަންތައްތަކަކުން އަޅަމެންވެސް ރައްކާތެރިކޮށްދެއްވުމަށް އެދިދަންނަވަމުއެވެ. ހަމައެކަނި ކަންކަމުގައި ވާތްގަށް އެދި ދެންނެވޭނެ ފަރާތަކީ އިބަ ﷲއެވެ. އަދި ޢިޖާބަކުރެއްވުންވެސްވަނީ އިބަ ﷲއަށެވެ. އަދި ހެޔޮކަމެއް ކުރުމުގެ އެއްވެސްބާރެއް އަދި ނުބައިކަމަކުން ސަލާމަތްވުމުގެ އެއްވެސްބަރެއް ﷲގެ ހަޒްރަތުންމެނުވީ ނުވެއެވެ.,
جامع الترمذي,3522,يَا مُقَلِّبَ القُلُوبِ ثَبِّت قَلْبِي عَلَى دِينِكَ,އޭ ހިތްތަށް ބަދަލުކުރައްވާ ރަސްކަލާކޮ! އިބަ الله ގެ ދީންމަތީ މިއަޅާގެ ހިތް ޘާބިތުކުރައްވާނދޭވެ.,
جامع الترمذي,3537,إِنَّ اللَّهَ يَقْبَلُ تَوْبَةَ الْعَبْدِ مَا لَمْ يُغَرْغِرْ,ނޭވާ ހޮޅިއަށް އެޅުމުގެ ކުރީން توبة ވެއްޖެ ކަމުގައިވާނަމަ އަޅާގެ توبة ﷲތަޢާލާ ގަބޫލު ކުރައްވާކަން ކަށަވަރެވެ.,
