bodyAR,bodyDV
فَلَمَّآ أَلۡقَوۡاْ قَالَ مُوسَىٰ مَا جِئۡتُم بِهِ ٱلسِّحۡرُۖ إِنَّ ٱللَّهَ سَيُبۡطِلُهُۥٓ إِنَّ ٱللَّهَ لَا يُصۡلِحُ عَمَلَ ٱلۡمُفۡسِدِينَ81,"فَلَمَّآ أَلۡقَوۡاْ قَالَ مُوسَىٰ مَا جِئۡتُم بِهِ ٱلسِّحۡرُۖ إِنَّ ٱللَّهَ سَيُبۡطِلُهُۥٓ إِنَّ ٱللَّهَ لَا يُصۡلِحُ عَمَلَ ٱلۡمُفۡسِدِينَ.
 (ދެންފަހެ އެ މީހުން (އެ ތަކެތި) އުކިހިނދު، މޫސާގެފާނު ވިދާޅުވިއެވެ: ތިޔަބައިމީހުން ތިޔަ ގެނައި ސިޙުރެއް، ހަމަކަށަވަރުން ﷲ، އެ ބާޠިލު ކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ފަސާދަކުރާ މީހުންގެ ޢަމަލު، ﷲ އިޞްލާޙެއް ނުކުރައްވާހުއްޓެވެ.)"
وَيُحِقُّ ٱللَّهُ ٱلۡحَقَّ بِكَلِمَٰتِهِۦ وَلَوۡ كَرِهَ ٱلۡمُجۡرِمُونَ82﴾,"وَيُحِقُّ ٱللَّهُ ٱلۡحَقَّ بِكَلِمَٰتِهِۦ وَلَوۡ كَرِهَ ٱلۡمُجۡرِمُونَ﴾
 (އަދި ﷲ އެ އިލާހުގެ ކަލިމަފުޅުތަކުން ޙައްޤު، ޘާބިތުކުރައްވާ ޙައްޤުކުރައްވާނެއެވެ. މުޖުރިމުން ކިތަންމެ ނުރުހުނަސްމެއެވެ.)"
[يونس: 79-82]،,[ޔޫނުސް: 79-82]
والآيات التي في سورة طه:,އަދި ޠާހާ ސޫރަތުގައިވާ އާޔަތްތައްވެސްމެއެވެ:
﴿قَالُواْ يَٰمُوسَىٰٓ إِمَّآ أَن تُلۡقِيَ وَإِمَّآ أَن نَّكُونَ أَوَّلَ مَنۡ أَلۡقَىٰ65,"﴿قَالُواْ يَٰمُوسَىٰٓ إِمَّآ أَن تُلۡقِيَ وَإِمَّآ أَن نَّكُونَ أَوَّلَ مَنۡ أَلۡقَىٰ.
 (އެ މީހުން ބުނެފިއެވެ. އޭ މޫސާއެވެ. އެއްގޮތަކީ ތިބާ އެންމެ ފުރަތަމަ އެއްލުމެވެ. އަނެއްގޮތަކީ އެންމެ ފުރަތަމަ އެއްލާބަޔަކީ ތިމަންމެން ކަމުގައިވުމެވެ.)"
قَالَ بَلۡ أَلۡقُواْۖ فَإِذَا حِبَالُهُمۡ وَعِصِيُّهُمۡ يُخَيَّلُ إِلَيۡهِ مِن سِحۡرِهِمۡ أَنَّهَا تَسۡعَىٰ66,"قَالَ بَلۡ أَلۡقُواْۖ فَإِذَا حِبَالُهُمۡ وَعِصِيُّهُمۡ يُخَيَّلُ إِلَيۡهِ مِن سِحۡرِهِمۡ أَنَّهَا تَسۡعَىٰ.
 (އެކަލޭގެފާނު ވިދާޅުވިއެވެ: ކިއެއްތަ، ތިޔަބައިމީހުން (ފުރަތަމަ) އެއްލާށެވެ! ދެން (އެ މީހުން އެއްލިހިނދު) އެހާރުން އެ މީހުންގެ ވާބުރިތަކާއި، އަސާތައް އެ މީހުންގެ ސިޙުރުގެ ސަބަބުން ދުވާހެން އެކަލޭގެފާނަށް ހީފުޅުވިއެވެ.)"
فَأَوۡجَسَ فِي نَفۡسِهِۦ خِيفَةٗ مُّوسَىٰ67,"فَأَوۡجَسَ فِي نَفۡسِهِۦ خِيفَةٗ مُّوسَىٰ.
 (ދެންފަހެ މޫސާގެފާނުގެ ހިތްޕުޅުގައި ބިރުވެރިކަމެއް ހިނގިއެވެ.)"
قُلۡنَا لَا تَخَفۡ إِنَّكَ أَنتَ ٱلۡأَعۡلَىٰ68,"قُلۡنَا لَا تَخَفۡ إِنَّكَ أَنتَ ٱلۡأَعۡلَىٰ.
 (ތިމަން އިލާހު ވަހީ ކުރެއްވީމެވެ: ކަލޭގެފާނު ބިރުފުޅު ނުގަންނާށެވެ! ހަމަކަށަވަރުން (ކާމިޔާބު ލިބި) އެންމެ މަތިވެރި ވާނީ ހަމަ ކަލޭގެފާނެވެ.)"
وَأَلۡقِ مَا فِي يَمِينِكَ تَلۡقَفۡ مَا صَنَعُوٓاْۖ إِنَّمَا صَنَعُواْ كَيۡدُ سَٰحِرٖۖ وَلَا يُفۡلِحُ ٱلسَّاحِرُ حَيۡثُ أَتَىٰ69﴾,"وَأَلۡقِ مَا فِي يَمِينِكَ تَلۡقَفۡ مَا صَنَعُوٓاْۖ إِنَّمَا صَنَعُواْ كَيۡدُ سَٰحِرٖۖ وَلَا يُفۡلِحُ ٱلسَّاحِرُ حَيۡثُ أَتَىٰ.﴾
 (އަދި ކަލޭގެފާނުގެ ކަނާތްޕުޅުގައިވާ އެތި (އެބަހީ: އަސާ) އެއްލަވާށެވެ. އޭރުން، އެ އަސާ އެ މީހުން ހެދި ތަކެތި ކައި، ދިރުވާލައިފާނެތެވެ. ހަމަކަށަވަރުން އެ މީހުން ހެދި އެއްޗެހި ވާކަން ކަށަވަރީ ސިޙުރުވެރިޔެއްގެ މަކަރު ކަމުގައެވެ. އަދި ސިޙުރުވެރިޔާ ކޮންމެ އެއްޗެއް ގެނައިކަމުގައިވިޔަސް، އޭނާއަކަށް ކާމިޔާބެއް ނުވާނެއެވެ.)"
[طه: 65-69].,[ޠާހާ: 65-69]
وبعد قراءة ما ذكر في الماء يشرب منه ثلاث حسوات ويغتسل بالباقي، وبذلك يزول الداء إن شاء الله، وإن دعت الحاجة لاستعماله مرتين أو أكثر فلا بأس حتى يزول الداء.,އިސްވެދިޔަ ތަންތަން އެ ފެނަށް ކިޔެވުމަށްފަހު، ދެން ތިން ކޯވަރު އެއިން ބޮއެލައި، އަނެއްބައިން ފެންވަރާނީއެވެ. ﷲ އިރާދަކުރެއްވިއްޔާ އެއިން އެ ބަލިމަޑުކަން ފިލައިދާނެއެވެ. އަދި ދެ ފަހަރު ނުވަތަ އެއަށްވުރެ ގިނައިން އެ ބޭނުންކުރުމަށް ޙާޖަތް ޖެހިއްޖެއްނަމަ، ބަލި ފިލައިދަންދެން ހަމަ ބޭނުންކުރުމަކީ މައްސަލައެއް ނޫނެވެ.
فهذه الأذكار والتعوذات والطرق من أعظم الأسباب في اتقاء شر السحر وغيره من الشرور، وهي أيضًا أعظم سلاح لإزالة السحر بعد وقوعه؛ لمن حافظ عليها بصدق وإيمان، وثقة بالله، واعتماد عليه، وانشراح صدر لما دلت عليه.,މި ޛިކުރުތަކާއި، ރައްކާތެރިކަމަށް ކިޔާ ދުޢާތަކާއި، މި ގޮތްތަކަކީ ސިޙުރުގެ ނުބައިކަމާއި އެނޫންވެސް ނުބައިތަކުން ރައްކާތެރިވުމަށްވާ އެންމެ ބޮޑު އެއް ސަބަބެވެ. އަދި ސިޙުރު ޖެހުމަށްފަހު އެ ފިލުވާލަން ބޭނުންކުރެވޭނެ އެންމެ ބޮޑު ހަތިޔާރަކީވެސް އެޔެވެ. އެއީ ތެދުވެރިކަމާއި އީމާންކަމާއި، ﷲ އަށް އިތުބާރުކޮށް އެކަލާނގެއަށް ބަރޯސާވުމާއެކު، އަދި އެ އާޔަތްތަކާއި ޛިކުރުތަކުން ދަލީލުކުރި ކަންކަމަށް މޭ ތަނަވަސްވެގެންވުމާއެކު އެ ޛިކުރުތަކަށް ރައްކާތެރިވެއްޖެ މީހަކަށެވެ.
هذا ما تيسر بيانه من الأمور التي يتقى بها السحر، ويعالج بها، والله ولي التوفيق,ސިޙުރުން ރައްކާތެރިވުމަށާއި، އެއަށް ފަރުވާކުރުމުގައި ކުރެވޭނެ ކަންކަމުން ބަޔާންކުރަން ފަސޭހަވި މިންވަރަކީ މިއެވެ. ތައުފީޤުދެއްވުމަށް އެދެނީ ﷲ ގެ ޙަޟްރަތުންނެވެ.
وهنا تأتي مسألة مهمة، وهي علاج السجر بعمل السحرة الذي يتم عن طريق التقرب إلى الجن بالذبح أو غيره من القربات؛ فهذا لا يجوز؛ لأنه من عمل الشيطان؛ بل من الشرك الأكبر؛,އަދި މިތަނުގައި މުހިއްމު މައްސަލައެއް އާދެއެވެ. އެއީ، ސިޙުރުވެރިން ކުރާ ކަންކަން ކޮށްގެން ސިޙުރަށް ފަރުވާކުރުމެވެ. އެއީ ޖިންނީންނަށް ޤުރުބާން ކޮށްގެން އަދި އެނޫންވެސް އެތަކެއްޗާ ކުއްތަންވުމަށް ކުރެވޭ ކަންކަން މެދުވެރިކޮށެވެ. ފަހެ މިކަން ހުއްދަވެގެން ނުވެއެވެ. އެހެނީ އެއީ ޝައިޠާނާގެ ޢަމަލެކެވެ. އަދި ކިއެއްތަ، އެއީ ބޮޑު ޝިރުކެކެވެ.
كما لا يجوز علاجه بسؤال الكهنة والعرافين والمشعوذين، واستعمال ما يقولون؛ لأنهم لا يؤمنون، ولأنهم كذبة فجرة يدعون علم الغيب، ويلبسون على الناس، وقد حذر الرسول ﷺ من إتيانهم وسؤالهم وتصديقهم كما سبق بيان ذلك في أول هذه الرسالة،,އެފަދައިންމެ، ކާހިނުންނާއި، ފާލުބަލާ މީހުންނާއި، ކިޔެވެލިކިޔަވާ ފަންޑިތަވެރިންގެ ގާތުން އެހީއަށްއެދި، އަދި އެމީހުން ބުނާގޮތަށް ހަދައިގެން އެއަށް ފަރުވާކުރުންވެސް ހުއްދަވެގެން ނުވެއެވެ. އެހެނީ އެމީހުންނީ އިތުބާރުކުރެވޭ ބައެއް ނޫނެވެ. އަދި އެމީހުންނީ ޣައިބުގެ ޢިލްމަށް ދަޢުވާކޮށް، މީސްތަކުންނަށް އޮޅުވާލާ ދޮގުވެރި ނުބައި ފާޖިރުންތަކެކެވެ. ރަސޫލާ ﷺ ވަނީ އެމީހުންގެ ގާތަށް ދިޔުމާއި، އެމީހުންގެ ގާތުން ސުވާލުކުރުމާއި، އެމީހުން ތެދުކުރުމާމެދު އިންޛާރުދެއްވާފައިއެވެ. އެއީ މި ރިސާލާގެ ކުރީކޮޅުގައި އެކަން އިސްވެ ބަޔާންވި ފަދައިންނެވެ.
فالواجب الحذر من ذلك، وقد صح عن رسول الله ﷺ أنه سئل عن النشرة فقال:,"އެހެންކަމުން ވާޖިބުވެގެންވަނީ އެކަމުން ދުރުވެ ހުށިޔާރުވުމެވެ. ﷲ ގެ ރަސޫލާ ﷺ ގެ އަރިހުން ""ނުޝްރާ"" (ފަންޑިތަ ބޭނުންކޮށްގެން ސިޙުރަށް ފަރުވާކުރުމާމެދު) ސުވާލުކުރެވުމުން އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިކަމަށް ޞައްޙަވެގެންވެއެވެ:"
«هِيَ مِنْ عَمَلِ الشَّيْطَانِ»،,"""އެއީ ޝައިޠާނާގެ ޢަމަލުތަކުގެ ތެރެއިންވާ ކަމެކެވެ."""
رواه الإمام أحمد وأبو داود بإسناد جيد.,މި ހަދީޘް، އިމާމް އަޙްމަދާއި އަބޫ ދާވޫދު، ރަނގަޅު އިސްނާދަކުން ރިވާކުރެއްވިއެވެ.
والنشرة هي حل السحر عن المسحور. ومراده ﷺ بكلامه هذا: النشرة التي يتعاطاها أهل الجاهلية، وهي: سؤال الساحر ليحل السحر، أو حله بسحر مثله من ساحر آخر.,ނުޝްރާ' އަކީ: ސިޙުރުޖެހިފައިވާ މީހާގެ ކިބައިން ސިޙުރު މޮހައިލާ ޙައްލުކުރުމެވެ. އެކަލޭގެފާނު ﷺ ގެ މިބަސްފުޅުގެ މުރާދަކީ: ޖާހިލިއްޔަތުގެ އަހުލުވެރިން ކުރަމުންދިޔަ ނުޝްރާގެ ޢަމަލެވެ. އެއީ: ސިޙުރު މޮހައިލުމަށްޓަކައި ސިޙުރުވެރިޔާގެ ގާތުގައި އެދުމެވެ. ނުވަތަ އެހެން ސިޙުރުވެރިއެއް ލައްވާ ހަމަ އެފަދަ ސިޙުރަކުން އެ ސިޙުރު މޮހައިލުމެވެ.
وأما حله بالرقية والمعوذات الشرعية والأدوية المباحة فلا بأس بذلك كما تقدم،,ދެންފަހެ ރުޤްޔާ ކޮށްގެންނާއި، ރައްކާތެރިކޮށްދެއްވުމަށް އެދި ދަންނަވާ ޝަރުޢީ ޛިކުރުތަކާއި، ހުއްދަ ބޭސްތަކުން ސިޙުރު މޮހެައިލުމަކީ، އިސްވެދިޔަ ފަދައިން އޭގައި މައްސަލައެއް އޮތް ކަމެއްނޫނެވެ.
وقد نص على ذلك العلامة ابن القيم، والشيخ عبد الرحمن بن حسن في فتح المجيد رحمة الله عليهما، ونص على ذلك أيضًا: غيرهما من أهل العلم.,އަލްޢައްލާމާ އިބްނުލް ޤައްޔިމު އާއި، އައްޝެއިޚު ޢަބްދުއް ރަޙްމާނު ބްނު ޙަސަނު رحمهما الله ފަތުޙުލް މަޖީދު ފޮތުގައި ވަނީ އެކަމަށް ނައްޞުކުރައްވާ ވިދާޅުވެފައިއެވެ. އަދި ޢިލްމުގެ އަހުލުވެރިންގެ ތެރެއިން އެހެން ބޭކަލުންވެސްވަނީ އެގޮތަށް ވިދާޅުވެފައިއެވެ.
والله المسؤول أن يوفق المسلمين للعافية من كل سوء، وأن يحفظ عليهم دينهم، ويرزقهم الفقه فيه، والعافية من كل ما يخالف شرعه.,މުސްލިމުންނަށް ކޮންމެ ނުބަޔަކުން ޢާފިޔަތާއި ސަލާމަތްކަމަށް ތައުފީޤުދެއްވާ، އަދި އެމީހުންގެ ދީން އެމީހުންނަށް ރައްކާތެރިކޮށްދެއްވާ، ދީނުގައި ފިޤުހުވެރިކަން ދެއްވާ، އަދި ޝަރުޢާ ޚިލާފުވެގެންވާ ކޮންމެ ކަމަކުން ޢާފިޔަތު ދެއްވުމަށް އެދި ދަންނަވަނީ ﷲ ގެ ޙަޟްރަތުންނެވެ.
وصلى الله وسلم على عبده ورسوله محمد، وعلى آله وصحبه.,"ﷲ އެކަލާނގެ އަޅާ އަދި ރަސޫލާ މުޙައްމަދުގެފާނަށާއި، އެކަލޭގެފާނުގެ އާލުންނާއި އަޞްޙާބުންނަށް ޞަލަވާތާއި ސަލާމް ލައްވާށިއެވެ.
 وصلى الله وسلم على عبده ورسوله محمد، وعلى آله وصحبه."
